iter	RMSE
9435	2350.689662
9436	2350.663674
9437	2350.612807
9438	2350.5454
9439	2350.533525
9440	2350.489946
9441	2350.456543
9442	2350.400791
9443	2350.338565
9444	2350.326113
9445	2350.29255
9446	2350.266117
9447	2350.207816
9448	2350.080604
9449	2350.043401
9450	2350.024802
9451	2349.975453
9452	2349.966285
9453	2349.925786
9454	2349.904962
9455	2349.81875
9456	2349.75058
9457	2349.701601
9458	2349.638737
9459	2349.620613
9460	2349.577008
9461	2349.538921
9462	2349.510407
9463	2349.495272
9464	2349.460023
9465	2349.420717
9466	2349.397016
9467	2349.373832
9468	2349.339859
9469	2349.297898
9470	2349.189853
9471	2349.150521
9472	2349.118018
9473	2349.096454
9474	2349.056144
9475	2349.037992
9476	2349.003434
9477	2348.991795
9478	2348.980166
9479	2348.963392
9480	2348.937299
9481	2348.923105
9482	2348.915696
9483	2348.783884
9484	2348.704992
9485	2348.687882
9486	2348.429698
9487	2348.412405
9488	2348.352134
9489	2348.284065
9490	2348.232988
9491	2348.154458
9492	2348.106059
9493	2348.076803
9494	2348.0556
9495	2348.05078
9496	2347.983538
9497	2347.848656
9498	2347.817719
9499	2347.786755
9500	2347.71755
9501	2347.710342
9502	2347.692036
9503	2347.647121
9504	2347.621982
9505	2347.602701
9506	2347.570209
9507	2347.499358
9508	2347.443766
9509	2347.418919
9510	2347.357095
9511	2347.303497
9512	2347.286046
9513	2347.128772
9514	2347.108532
9515	2347.092855
9516	2347.044892
9517	2347.025576
9518	2346.987411
9519	2346.90866
9520	2346.895258
9521	2346.825699
9522	2346.763463
9523	2346.743134
9524	2346.694343
9525	2346.663798
9526	2346.571335
9527	2346.547689
9528	2346.452448
9529	2346.392648
9530	2346.374187
9531	2346.337706
9532	2346.281821
9533	2346.187747
9534	2346.149817
9535	2346.133775
9536	2346.084989
9537	2346.054506
9538	2346.015833
9539	2345.996253
9540	2345.985379
9541	2345.880796
9542	2345.863008
9543	2345.827761
9544	2345.787436
9545	2345.774396
9546	2345.726229
9547	2345.706867
9548	2345.661536
9549	2345.624097
9550	2345.546741
9551	2345.476857
9552	2345.432474
9553	2345.399985
9554	2345.359233
9555	2345.310388
9556	2345.293141
9557	2345.257086
9558	2345.1844
9559	2345.075931
9560	2345.001719
9561	2344.967612
9562	2344.941544
9563	2344.934411
9564	2344.900735
9565	2344.837497
9566	2344.797314
9567	2344.770499
9568	2344.742267
9569	2344.547873
9570	2344.537221
9571	2344.502813
9572	2344.452223
9573	2344.43652
9574	2344.351554
9575	2344.331315
9576	2344.293148
9577	2344.222385
9578	2344.194552
9579	2344.182738
9580	2344.047692
9581	2343.826863
9582	2343.815292
9583	2343.78569
9584	2343.777744
9585	2343.731703
9586	2343.694987
9587	2343.643676
9588	2343.610319
9589	2343.589131
9590	2343.436464
9591	2343.369956
9592	2343.330794
9593	2343.293293
9594	2343.232364
9595	2343.206466
9596	2343.195825
9597	2343.17159
9598	2343.152748
9599	2343.088925
9600	2343.022218
9601	2342.974284
9602	2342.939428
9603	2342.9072
9604	2342.883619
9605	2342.84598
9606	2342.810378
9607	2342.784622
9608	2342.757914
9609	2342.735214
9610	2342.704344
9611	2342.649942
9612	2342.620076
9613	2342.582658
9614	2342.558193
9615	2342.542533
9616	2342.495093
9617	2342.396004
9618	2342.35689
9619	2342.337831
9620	2342.271947
9621	2342.204988
9622	2342.18566
9623	2342.158702
9624	2342.127577
9625	2342.084795
9626	2342.057266
9627	2341.99801
9628	2341.943007
9629	2341.909438
9630	2341.845436
9631	2341.769579
9632	2341.734392
9633	2341.685303
9634	2341.662315
9635	2341.630281
9636	2341.586336
9637	2341.526423
9638	2341.517802
9639	2341.507407
9640	2341.468062
9641	2341.441684
9642	2341.391932
9643	2341.35087
9644	2341.297533
9645	2341.26672
9646	2341.214477
9647	2341.1731
9648	2341.120235
9649	2341.079139
9650	2341.023985
9651	2340.981842
9652	2340.910611
9653	2340.838075
9654	2340.820337
9655	2340.760348
9656	2340.740939
9657	2340.684272
9658	2340.652504
9659	2340.582635
9660	2340.467601
9661	2340.445571
9662	2340.425938
9663	2340.342445
9664	2340.310242
9665	2340.294958
9666	2340.246549
9667	2340.236286
9668	2340.206673
9669	2340.161138
9670	2340.070322
9671	2340.019758
9672	2339.895837
9673	2339.881562
9674	2339.856852
9675	2339.787303
9676	2339.776531
9677	2339.739281
9678	2339.69664
9679	2339.669404
9680	2339.646206
9681	2339.607998
9682	2339.582689
9683	2339.508315
9684	2339.45964
9685	2339.435921
9686	2339.39072
9687	2339.366973
9688	2339.257573
9689	2339.229153
9690	2339.20755
9691	2339.074499
9692	2339.059263
9693	2339.009538
9694	2338.988226
9695	2338.964866
9696	2338.885372
9697	2338.854486
9698	2338.825125
9699	2338.738521
9700	2338.694605
9701	2338.638632
9702	2338.590156
9703	2338.51957
9704	2338.478627
9705	2338.400018
9706	2338.324827
9707	2338.29047
9708	2338.258398
9709	2338.241879
9710	2338.226004
9711	2338.174728
9712	2338.145052
9713	2338.12058
9714	2338.106346
9715	2338.029024
9716	2338.005067
9717	2337.984497
9718	2337.977477
9719	2337.927704
9720	2337.868582
9721	2337.846331
9722	2337.786615
9723	2337.719079
9724	2337.68017
9725	2337.656321
9726	2337.625646
9727	2337.553554
9728	2337.515854
9729	2337.431221
9730	2337.406535
9731	2337.389133
9732	2337.350239
9733	2337.326297
9734	2337.294424
9735	2337.240282
9736	2337.229317
9737	2337.203297
9738	2337.139862
9739	2337.094393
9740	2337.040478
9741	2336.986449
9742	2336.898587
9743	2336.889443
9744	2336.861765
9745	2336.778216
9746	2336.724698
9747	2336.665421
9748	2336.643239
9749	2336.617106
9750	2336.597075
9751	2336.553157
9752	2336.484376
9753	2336.457883
9754	2336.442568
9755	2336.380452
9756	2336.342565
9757	2336.310299
9758	2336.268228
9759	2336.22451
9760	2336.187529
9761	2336.155524
9762	2336.119308
9763	2336.086942
9764	2336.055729
9765	2335.992612
9766	2335.965398
9767	2335.903348
9768	2335.857587
9769	2335.79346
9770	2335.729867
9771	2335.713235
9772	2335.698218
9773	2335.659491
9774	2335.648839
9775	2335.630394
9776	2335.543878
9777	2335.513453
9778	2335.499905
9779	2335.463881
9780	2335.455404
9781	2335.384892
9782	2335.285093
9783	2335.24506
9784	2335.131969
9785	2335.120002
9786	2335.094133
9787	2335.068012
9788	2335.037461
9789	2335.003841
9790	2334.944917
9791	2334.923082
9792	2334.850435
9793	2334.823737
9794	2334.78415
9795	2334.767942
9796	2334.728933
9797	2334.705324
9798	2334.689594
9799	2334.625977
9800	2334.599462
9801	2334.58677
9802	2334.547409
9803	2334.531426
9804	2334.493904
9805	2334.478519
9806	2334.455675
9807	2334.402162
9808	2334.366838
9809	2334.332717
9810	2334.293103
9811	2334.227119
9812	2334.17043
9813	2334.148436
9814	2334.123279
9815	2334.072637
9816	2333.97657
9817	2333.921975
9818	2333.892252
9819	2333.882207
9820	2333.823802
9821	2333.779998
9822	2333.758711
9823	2333.66129
9824	2333.635267
9825	2333.600987
9826	2333.569369
9827	2333.553879
9828	2333.498247
9829	2333.434402
9830	2333.396735
9831	2333.366201
9832	2333.325461
9833	2333.263905
9834	2333.249798
9835	2333.185019
9836	2333.147457
9837	2333.092823
9838	2332.994096
9839	2332.955154
9840	2332.909254
9841	2332.891264
9842	2332.87517
9843	2332.754052
9844	2332.709065
9845	2332.690036
9846	2332.646912
9847	2332.623713
9848	2332.62184
9849	2332.603974
9850	2332.554696
9851	2332.492895
9852	2332.467795
9853	2332.457374
9854	2332.454107
9855	2332.255501
9856	2332.173644
9857	2332.163876
9858	2332.141744
9859	2332.087367
9860	2332.047256
9861	2332.01038
9862	2331.957193
9863	2331.916211
9864	2331.882867
9865	2331.864226
9866	2331.796689
9867	2331.758662
9868	2331.688951
9869	2331.666038
9870	2331.543918
9871	2331.533742
9872	2331.514717
9873	2331.479854
9874	2331.432827
9875	2331.414945
9876	2331.2969
9877	2331.258939
9878	2331.214187
9879	2331.174662
9880	2331.132196
9881	2331.087032
9882	2331.05904
9883	2331.04256
9884	2330.991769
9885	2330.980056
9886	2330.939345
9887	2330.91797
9888	2330.890829
9889	2330.878922
9890	2330.834767
9891	2330.808446
9892	2330.795415
9893	2330.7676
9894	2330.74427
9895	2330.636743
9896	2330.584916
9897	2330.493993
9898	2330.428006
9899	2330.376969
9900	2330.301458
9901	2330.270102
9902	2330.246505
9903	2330.216683
9904	2330.165032
9905	2330.136675
9906	2330.112206
9907	2329.978499
9908	2329.930663
9909	2329.891692
9910	2329.814021
9911	2329.800021
9912	2329.782211
9913	2329.76624
9914	2329.72756
9915	2329.688204
9916	2329.650372
9917	2329.550387
9918	2329.518602
9919	2329.477718
9920	2329.434355
9921	2329.426145
9922	2329.39181
9923	2329.378525
9924	2329.330205
9925	2329.304753
9926	2329.288465
9927	2329.239273
9928	2329.168878
9929	2329.148866
9930	2329.131317
9931	2329.074206
9932	2329.063141
9933	2328.989605
9934	2328.965752
9935	2328.945762
9936	2328.903381
9937	2328.879153
9938	2328.668914
9939	2328.659364
9940	2328.612131
9941	2328.449651
9942	2328.435485
9943	2328.398962
9944	2328.324186
9945	2328.304517
9946	2328.192914
9947	2328.150255
9948	2328.070167
9949	2328.052497
9950	2327.827095
9951	2327.779912
9952	2327.76417
9953	2327.70206
9954	2327.676675
9955	2327.658282
9956	2327.644039
9957	2327.581009
9958	2327.565385
9959	2327.549355
9960	2327.538774
9961	2327.49479
9962	2327.482762
9963	2327.44738
9964	2327.409728
9965	2327.373879
9966	2327.225387
9967	2327.198079
9968	2327.156582
9969	2327.108408
9970	2327.087968
9971	2327.065484
9972	2326.99464
9973	2326.978959
9974	2326.9648
9975	2326.87569
9976	2326.70285
9977	2326.672944
9978	2326.615542
9979	2326.582558
9980	2326.545579
9981	2326.516576
9982	2326.470361
9983	2326.462207
9984	2326.449061
9985	2326.428771
9986	2326.255786
9987	2326.202976
9988	2326.183304
9989	2326.127598
9990	2326.089656
9991	2326.038166
9992	2326.010277
9993	2325.974479
9994	2325.939785
9995	2325.90784
9996	2325.874947
9997	2325.854925
9998	2325.836134
9999	2325.810632
